RegionID,SizeRank,RegionName,RegionType,StateName,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31
394843,71,"McAllen, TX",Msa,TX,8221.9206,7771.7118,8277.1406,8151.5587,7767.5282,7625.591,7917.7493,8163.0911,8164.1625,8328.8275,8439.2546,8172.4383,7564.1458,7613.8622,7699.1046,8049.6971,8545.4106,8475.8624,8495.9615,8227.3233,8666.9443,9367.8671,9490.4635,9922.3585,9067.9766,8876.0852,9075.1837,9614.348,9949.1416,9081.3488,8915.4401,8599.9456,8925.6579
394486,72,"Columbia, SC",Msa,SC,6306.349,6743.3901,6865.8984,7030.3793,6980.1021,7178.6982,7587.1413,7653.4732,7561.0338,7467.0698,7328.0668,7220.3476,6683.4222,6681.6208,6548.1543,7095.7185,7342.6001,7587.7003,7333.313,7029.2486,6764.8905,6471.1404,6095.5151,6125.8452,6322.8099,6716.3481,7130.8495,7250.1258,6711.6885,6390.4826,6309.497,7053.1557,7316.8936
394648,73,"Greensboro, NC",Msa,NC,7154.7167,7191.6916,7666.5284,8593.4825,9135.3673,9103.266,8507.2719,8326.7762,8233.5657,8477.5,8806.014,8543.5221,8250.6464,7926.8914,7786.1468,7992.3649,8074.3434,8305.7637,8336.7883,8311.9717,8462.7698,8512.2597,8259.6293,7736.3236,7014.7962,7061.6935,7306.1797,8033.4667,7345.6965,7631.9391,8147.6097,9325.2392,9174.4139
394304,74,"Akron, OH",Msa,OH,7419.3719,7483.2411,7763.479,7642.4096,8134.2031,8696.2267,9266.4883,9449.1032,9014.964,8569.3457,8293.8694,7682.5453,7172.7074,6626.1409,6980.0558,7431.723,7902.6578,8625.7135,9326.6684,9607.5944,9434.6192,8916.9046,8890.184,8173.835,7710.8706,7320.9961,7582.454,8188.8169,8267.6868,9045.9629,9585.4762,10411.9649,10789.8266
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,12927.4507,12836.0352,13247.1256,13563.0117,13504.9106,13131.3464,12413.5524,12399.6907,12024.5417,11397.9504,11070.0517,11327.527,12189.5333,13030.4182,13408.332,13623.8156,13923.8467,13947.399,13595.9146,12333.2164,11839.5984,11037.6049,10985.2882,10648.5932,11114.2719,11815.396,13460.4978,13875.6931,13003.375,11305.246,10726.7575,11105.7378,11576.8228
394798,76,"Little Rock, AR",Msa,AR,6766.2619,7711.97,7995.7777,7864.541,6901.4763,7080.6234,7407.4999,7430.356,7192.1115,7000.8973,6946.3528,6709.5763,6593.0738,6606.2074,6908.2292,7272.7004,7518.1407,7624.5734,7548.7958,7475.4555,7421.6768,7391.7572,7112.3513,6833.3102,6934.973,7302.1288,7955.4851,8093.4876,7669.8208,7373.1447,7260.1108,7739.3435,7590.8832
395134,77,"Stockton, CA",Msa,CA,10064.633,9819.5587,10383.5292,10008.9467,10472.1814,10181.549,11142.2373,11305.1643,11480.6477,11327.0467,11089.7515,11334.3663,10663.9152,10348.3357,9924.2592,10179.9622,10141.1416,10603.308,10784.9476,11123.2299,10897.2534,11012.2351,10742.9113,10432.2139,10273.0877,10677.7072,12217.5543,12721.2135,12134.2837,10452.1278,11174.0397,12167.197,13335.8226
394457,78,"Charleston, SC",Msa,SC,11223.9627,11622.8961,11198.2494,12170.8383,12183.1075,12306.1257,11871.8749,10975.1503,10836.7702,10237.5595,10740.3914,10772.8436,10309.4168,9952.9129,10096.9315,10571.3847,11118.6631,11880.7425,11741.9713,11234.4609,10258.2979,10560.7397,10575.0601,11036.7241,10790.5352,11055.6926,11589.2087,12340.2592,11480.5674,10563.9316,9966.5995,10758.8281,11583.7635
395143,79,"Syracuse, NY",Msa,NY,6472.4663,6310.65,7112.0763,7328.0655,7867.0373,7810.9718,8567.9759,8581.5648,8696.2233,7932.9406,8405.7487,8109.9557,8154.2092,7649.8811,6844.8855,6765.5706,6851.035,7814.5462,8242.9549,8589.4938,8560.6006,8601.1333,8472.1168,8074.2282,8514.6874,8093.7553,8483.8603,8045.407,10746.9146,10794.6359,11140.838,9895.7559,10559.0322
394484,80,"Colorado Springs, CO",Msa,CO,9373.529,9422.1667,9427.1053,10463.3118,11778.0503,13195.2826,13408.5482,12621.6474,11751.3397,10792.8279,10911.2098,10548.3294,11230.9688,10618.4304,10709.1214,10409.2752,10699.8551,12707.0241,13058.3333,13389.8442,12524.7689,12421.8265,12618.4807,11522.8722,10828.3808,11234.3061,13221.6395,15624.736,15682.8174,14843.2648,13753.1313,13521.5108,14298.8631
