RegionID,SizeRank,RegionName,RegionType,StateName,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31
394492,32,"Columbus, OH",Msa,OH,5000.0,5000.0,5016.6667,5050.0,6050.0,6700.0,7666.6667,7283.1667,6616.5,5616.5,5000.0,5000.0,5000.0,5000.0,5000.0,5033.3333,5366.6667,5700.0,6666.6667,6466.6667,6166.6667,5167.0,5033.6667,5000.3333,5000.0,5000.0,5033.3333,5035.0,5068.3333,5035.3333,5733.6667,6217.0,7550.0
394705,33,"Indianapolis, IN",Msa,IN,5000.0,5000.0,5000.0,5000.0,5033.3333,5333.3333,5366.6667,5366.6667,5066.6667,5033.3333,5000.0,5000.0,5000.0,5000.0,5000.0,5000.3333,5050.3333,5383.6667,5416.6667,5367.0,5033.6667,5000.3333,5000.0,5000.0,5000.0,5000.0,5000.0,5033.3333,5033.3333,5066.6667,5366.6667,5666.6667,6300.0
395059,34,"San Jose, CA",Msa,CA,11633.3333,13666.6667,22666.6667,34333.3333,39000.0,43333.3333,46962.6667,46296.0,39629.3333,36000.0,39333.3333,42648.0,39014.6667,29681.3333,23033.3333,28352.0,37981.3333,44648.0,41296.0,37333.3333,34000.0,32333.3333,30037.3333,28704.0,25741.1667,24037.1667,22037.1667,25233.3333,23866.6667,27200.0,30300.0,38333.3333,45000.0
394355,35,"Austin, TX",Msa,TX,6100.0,6000.0,6967.0,7300.3333,7967.3333,7167.0,7333.6667,7333.3333,7166.6667,6968.1667,6301.5,6301.5,5666.6667,5333.3333,5033.3333,5333.3333,5500.0,5800.0,5666.6667,5833.3333,5581.3333,5529.1667,5195.8333,5114.5,5000.0,5000.0,5109.1667,5775.8333,6037.8333,6262.0,6262.0,7333.3333,8666.6667
395194,36,"Virginia Beach, VA",Msa,VA,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.3333,5000.6667,5000.6667,5000.3333,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5033.3333,5066.6667,5066.6667,5033.3333,5000.0,5000.0,5000.0,4976.1667,4976.1667,4976.1667,5000.0,5000.0,5000.0,5000.0,5000.0,5333.3333
394902,37,"Nashville, TN",Msa,TN,7666.6667,6966.6667,6966.6667,7233.3333,7296.6667,8146.6667,8913.3333,8883.3333,8033.3333,7291.6667,6425.0,5758.3333,5133.3333,5000.0,5030.0,5063.3333,5396.6667,5700.0,6000.0,6000.0,5700.0,5400.0,5200.0,5200.0,5166.6667,5033.3333,5666.6667,6000.0,6000.0,5363.3333,5363.3333,6263.3333,7604.8333
395005,38,"Providence, RI",Msa,RI,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9966.6667,9966.6667,9966.6667,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10033.3333,11366.6667
394862,39,"Milwaukee, WI",Msa,WI,5000.0,5000.0,5000.0,5033.3333,6033.3333,6866.6667,8500.0,8833.6667,8667.0,7300.3333,6300.0,5633.3333,5333.3333,5000.0,5333.3333,6333.3333,7300.0,8633.3333,9300.0,10000.0,9516.6667,8850.0,7850.0,6666.6667,5666.6667,5000.0,6066.6667,7433.3333,8450.0,9050.0,9350.0,10000.0,10000.0
394714,40,"Jacksonville, FL",Msa,FL,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,4966.6667,4966.6667,4966.6667,5000.0,5000.0
394849,41,"Memphis, TN",Msa,TN,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.1667,5000.1667,5033.5,5066.6667,5066.6667,5033.3333,5000.0,5000.0,5000.0,5000.0,5000.0,5033.3333,5033.3333,5033.3333,5033.3333,5033.3333,5333.3333
394935,42,"Oklahoma City, OK",Msa,OK,4200.0,4000.0,4166.6667,4333.3333,4633.3333,4766.6667,4900.0,4933.3333,4933.3333,4966.6667,4933.0,4933.0,4799.6667,4533.3333,4533.3333,4666.6667,4966.6667,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,4966.6667,4466.6667,4300.0,4333.3333,4833.3333,4999.8333,4999.8333,4999.8333,5000.0,5000.0
394807,43,"Louisville-Jefferson County, KY",Msa,KY,5000.0,5000.0,5000.0,5000.0,5033.3333,5333.3333,5500.0,5616.6667,5350.0,5183.3333,5033.3333,5000.0,5000.0,5000.0,5000.0,5000.0,5300.0,5633.3333,5800.0,5533.3333,5200.0,5033.3333,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5001.0,5301.0,5634.3333,6066.6667
394669,44,"Hartford, CT",Msa,CT,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9966.6667,9966.6667,9300.0,8666.6667,8666.6667,9333.3333,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9666.6667,9666.6667,9333.3333,9666.6667,9666.6667,10000.0,10000.0,10000.0,10000.0,10000.0
395022,45,"Richmond, VA",Msa,VA,5883.3333,5383.3333,5433.3333,5950.0,6916.6667,7866.6667,8333.3333,8333.3333,7666.6667,7466.6667,7133.3333,6633.3333,6066.6667,5416.6667,5283.3333,5383.3333,6458.3333,7758.3333,8258.3333,7983.3333,6983.3333,6300.0,5816.6667,5516.6667,5366.6667,5066.6667,5066.6667,5381.6667,5681.6667,6130.0,6481.6667,6815.0,7166.6667
394910,46,"New Orleans, LA",Msa,LA,6200.0,6000.0,6000.0,6333.3333,6666.6667,6608.3333,6608.3333,6491.8333,6550.1667,6350.1667,6466.6667,6466.6667,6000.0,5666.6667,5700.0,6033.3333,6675.0,6975.0,7308.3333,6783.3333,6450.0,6116.6667,5666.6667,5500.0,5500.0,5833.3333,6483.3333,6483.3333,6183.3333,5681.6667,6015.0,6981.6667,8300.0
394425,47,"Buffalo, NY",Msa,NY,5066.6667,5366.6667,5733.3333,6400.0,6400.0,7633.3333,7633.3333,8648.3333,7681.6667,7698.3333,7016.6667,6383.3333,5733.3333,5066.6667,5063.3333,5330.0,5363.3333,6333.3333,7700.0,9033.3333,9033.3333,8333.3333,7333.3333,6483.3333,5533.3333,5166.6667,5683.3333,6668.3333,8335.0,9001.6667,9633.3333,9633.3333,9966.6667
395012,48,"Raleigh, NC",Msa,NC,5466.6667,5133.3333,5033.3333,5700.0,6516.6667,6816.6667,6483.3333,5966.6667,5666.6667,5333.3333,5033.3333,5000.0,4933.3333,4933.3333,4933.3333,5000.0,5033.3333,5066.6667,5100.0,5066.6667,5033.3333,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5033.3333,5033.3333,5066.6667,5700.0,6334.3333,6634.3333
394388,49,"Birmingham, AL",Msa,AL,5000.0,5000.0,5033.3333,5066.6667,5400.0,5783.3333,6050.0,6050.0,5800.0,5533.3333,5233.1667,5266.5,5233.1667,5233.3333,6000.0,6666.6667,7633.3333,8000.0,7916.6667,7666.6667,6666.6667,6083.3333,5333.3333,5000.0,5000.0,5000.0,5000.0,5033.3333,5366.6667,5700.0,7033.3333,7700.0,7850.0
395053,50,"Salt Lake City, UT",Msa,UT,8033.3333,7158.3333,7791.6667,8891.6667,9933.3333,9966.6667,10000.0,10000.0,10000.0,10000.0,9700.0,8366.6667,7033.3333,6000.0,5700.0,6400.0,7733.3333,9366.6667,9966.6667,9933.3333,9900.3333,9600.3333,8383.6667,7083.3333,5783.0,6033.0,7366.3333,9000.0,10000.0,10000.0,10000.0,10000.0,10000.0
