RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31
395056,17,"San Diego, CA",Msa,CA,489706.0,480809.0,473664.0,462355.0,452695.0,441755.0,430412.0,419455.0,410856.0,403491.0,400971.0,394136.0,386647.0,384345.0,384126.0,387774.0,388085.0,392364.0,396264.0,400999.0,402225.0,403372.0,400863.0,404616.0,401558.0,401495.0,397205.0,397136.0,399928.0,400289.0,402011.0,402896.0,402598.0,399386.0,394685.0,393616.0,392689.0,392541.0,388702.0,385086.0,381973.0,378403.0,376913.0,373091.0,373807.0,375530.0,379674.0,377196.0,374238.0,372693.0,376219.0,378776.0,382091.0,386763.0,392396.0,398980.0,403449.0,406213.0,408824.0,415391.0,428473.0,440250.0,447558.0,452958.0,454402.0,459432.0,460969.0,464904.0,467309.0,473937.0,477940.0,481759.0,479429.0,479142.0,479469.0,481545.0,484442.0,486577.0,487385.0,486061.0,486179.0,486742.0,492520.0,494232.0,495741.0,495040.0,499759.0,505413.0,509722.0,510797.0,511957.0,518805.0,525267.0,532456.0,530676.0,530746.0,533680.0,537237.0,537824.0,537257.0,541064.0,545829.0,554176.0,555285.0,556717.0,555193.0,560634.0,566537.0,569666.0,576244.0,581109.0,584468.0,583659.0,586561.0,589704.0,595113.0,601621.0,604745.0,606774.0,610476.0,617723.0,624189.0,625635.0,629011.0,630960.0,638651.0,634783.0,631578.0,625706.0,624356.0,619829.0,618744.0,620611.0,622977.0,630356.0,624256.0,619715.0,622651.0,627715.0,632300.0,638487.0,643345.0,650021.0,653216.0,653094.0,652456.0,651046.0,659381.0
395121,18,"St. Louis, MO",Msa,MO,157435.0,157154.0,155843.0,154587.0,152810.0,151711.0,150708.0,149286.0,147412.0,144169.0,142535.0,142914.0,143941.0,143027.0,143546.0,143610.0,145269.0,145605.0,146427.0,146006.0,145964.0,148150.0,149975.0,152032.0,152046.0,151669.0,150531.0,150617.0,149467.0,149699.0,149023.0,150895.0,152646.0,154362.0,153797.0,148203.0,144369.0,142375.0,143031.0,143326.0,143861.0,143038.0,142140.0,142304.0,143631.0,142992.0,142399.0,142828.0,145340.0,147516.0,148331.0,147623.0,147354.0,148228.0,149698.0,149803.0,149206.0,150177.0,151121.0,154150.0,154959.0,154517.0,154094.0,154826.0,156716.0,157928.0,158603.0,158141.0,158540.0,159439.0,159428.0,157596.0,156174.0,156407.0,158716.0,159586.0,160193.0,158682.0,159075.0,160468.0,161353.0,159570.0,159804.0,161035.0,163158.0,163546.0,162423.0,163547.0,163647.0,165440.0,164474.0,164398.0,163561.0,165474.0,166263.0,168287.0,168508.0,170165.0,170796.0,169794.0,170181.0,169706.0,172254.0,172112.0,174266.0,175827.0,176872.0,176489.0,175688.0,175805.0,176253.0,178090.0,178127.0,181091.0,181097.0,184811.0,183759.0,182588.0,183769.0,184126.0,187415.0,186533.0,186299.0,185162.0,183419.0,184687.0,184691.0,184502.0,186124.0,187053.0,188400.0,188738.0,187132.0,188650.0,191947.0,192529.0,192957.0,194353.0,195501.0,195611.0,196169.0,197409.0,197430.0,198855.0,200500.0,201504.0,200824.0,202390.0
395148,19,"Tampa, FL",Msa,FL,185986.0,184714.0,182223.0,179847.0,177068.0,173922.0,170453.0,166777.0,164536.0,163072.0,160352.0,158682.0,156463.0,153833.0,151917.0,150702.0,148946.0,147888.0,146429.0,146981.0,145755.0,143993.0,143921.0,143050.0,144083.0,142196.0,141859.0,140554.0,140749.0,141166.0,143203.0,142565.0,141673.0,140018.0,138855.0,136918.0,134428.0,132706.0,131637.0,130546.0,130649.0,130152.0,129567.0,129066.0,129070.0,128994.0,129180.0,129837.0,131828.0,133057.0,134991.0,135400.0,136682.0,137024.0,137621.0,139661.0,141671.0,145185.0,148135.0,151915.0,154266.0,156748.0,158970.0,162460.0,164588.0,166182.0,166754.0,167733.0,169224.0,169670.0,169405.0,169040.0,169518.0,171309.0,170913.0,171771.0,171080.0,172517.0,175346.0,176301.0,177033.0,176541.0,177768.0,179515.0,179893.0,180318.0,181572.0,182699.0,183725.0,185694.0,186119.0,187701.0,188154.0,189760.0,191826.0,191797.0,194428.0,195476.0,197889.0,198317.0,201068.0,200898.0,202336.0,202423.0,205048.0,206233.0,206905.0,208370.0,209919.0,212417.0,213134.0,214942.0,215508.0,217299.0,217883.0,220047.0,220956.0,224068.0,225293.0,228522.0,228292.0,228910.0,229124.0,229503.0,228713.0,229140.0,230936.0,234428.0,235513.0,235607.0,234963.0,233995.0,233192.0,232714.0,233673.0,235777.0,237070.0,238609.0,238891.0,237442.0,238035.0,238556.0,240566.0,241766.0,244316.0,246033.0,247121.0,247110.0
394358,20,"Baltimore, MD",Msa,MD,272262.0,273341.0,275042.0,275697.0,271034.0,269999.0,265425.0,268915.0,266461.0,264767.0,259187.0,257506.0,262273.0,261333.0,259077.0,257049.0,257813.0,257414.0,257623.0,253508.0,256326.0,258794.0,263861.0,262281.0,260715.0,257431.0,254173.0,252818.0,258757.0,261018.0,270992.0,268706.0,266149.0,261838.0,263515.0,268887.0,269719.0,265786.0,264037.0,263436.0,263727.0,259202.0,252547.0,250698.0,254015.0,257801.0,258229.0,255399.0,255232.0,260170.0,265894.0,269306.0,266679.0,266911.0,267644.0,269594.0,266513.0,268560.0,267689.0,270984.0,271434.0,274970.0,274151.0,276892.0,278756.0,286670.0,288758.0,293124.0,293877.0,291399.0,289723.0,288376.0,291550.0,292431.0,295112.0,289681.0,290326.0,285926.0,290381.0,290881.0,293850.0,297531.0,299406.0,300449.0,298557.0,293517.0,291350.0,293537.0,292977.0,293056.0,287180.0,286782.0,288573.0,289005.0,291160.0,291297.0,293212.0,296607.0,296638.0,299159.0,299406.0,299147.0,298591.0,294099.0,292055.0,290235.0,291597.0,290263.0,289069.0,289902.0,292129.0,291759.0,290022.0,289332.0,291338.0,294801.0,296047.0,298031.0,295165.0,295399.0,295362.0,296729.0,298130.0,298186.0,300443.0,302432.0,305072.0,307847.0,308202.0,307922.0,308220.0,306987.0,304487.0,304122.0,306993.0,311804.0,309355.0,308972.0,307870.0,306606.0,307740.0,308895.0,311181.0,313699.0,317169.0,317947.0,316140.0,314055.0
394530,21,"Denver, CO",Msa,CO,252591.0,250893.0,248706.0,247695.0,245773.0,244669.0,243288.0,242669.0,241633.0,237918.0,234295.0,232493.0,233834.0,236688.0,238245.0,235734.0,234431.0,232676.0,233823.0,232770.0,233141.0,237483.0,242615.0,244949.0,242561.0,239563.0,240149.0,245135.0,251215.0,256111.0,256505.0,257701.0,258158.0,257421.0,258524.0,259633.0,258134.0,256037.0,253928.0,252622.0,249872.0,248451.0,248379.0,251307.0,253001.0,256271.0,253021.0,252049.0,253120.0,258596.0,263279.0,264274.0,265574.0,267202.0,270248.0,272099.0,271238.0,270947.0,273182.0,276548.0,278645.0,278083.0,278175.0,280977.0,283393.0,284657.0,283906.0,282376.0,284002.0,285283.0,285391.0,284175.0,285791.0,289391.0,291828.0,293200.0,293872.0,297561.0,299931.0,305516.0,309838.0,314756.0,318631.0,323501.0,326134.0,328612.0,331075.0,333310.0,337347.0,338786.0,343839.0,346671.0,350223.0,352198.0,355995.0,359923.0,364026.0,368185.0,370786.0,374725.0,376482.0,380511.0,382617.0,385375.0,386446.0,388189.0,390119.0,392772.0,394576.0,396107.0,399082.0,402182.0,404727.0,406439.0,409360.0,411538.0,416676.0,420564.0,427481.0,428374.0,432818.0,433146.0,436912.0,434464.0,435289.0,435320.0,436156.0,435809.0,437923.0,436637.0,433224.0,430851.0,433147.0,439068.0,441899.0,442042.0,438552.0,444074.0,445368.0,447701.0,446947.0,449263.0,451716.0,456047.0,455358.0,453873.0,452857.0,456658.0
394982,22,"Pittsburgh, PA",Msa,PA,122996.0,122518.0,122891.0,123507.0,123947.0,123236.0,121851.0,122174.0,122129.0,124821.0,123893.0,123603.0,121515.0,122138.0,123550.0,123533.0,123598.0,122630.0,123512.0,122914.0,123215.0,120906.0,122190.0,122871.0,126029.0,126175.0,123726.0,121566.0,120406.0,123720.0,126015.0,126900.0,127183.0,124288.0,124749.0,124897.0,124686.0,125305.0,124207.0,127208.0,128063.0,128574.0,127763.0,127480.0,126911.0,130021.0,129971.0,129990.0,130233.0,130477.0,134129.0,133644.0,134717.0,133325.0,134087.0,134801.0,136763.0,137994.0,138290.0,138051.0,137887.0,139470.0,140212.0,139695.0,138553.0,138856.0,138672.0,139445.0,138020.0,136610.0,136250.0,137715.0,139087.0,138905.0,137686.0,138778.0,140030.0,141588.0,142186.0,141852.0,142420.0,142671.0,143718.0,143876.0,144483.0,144017.0,144289.0,145198.0,146440.0,145839.0,144950.0,144566.0,147635.0,148586.0,149833.0,148406.0,149171.0,149549.0,150690.0,150324.0,150805.0,151942.0,154127.0,155005.0,154152.0,154760.0,154183.0,155198.0,154625.0,157096.0,157371.0,158616.0,158288.0,159173.0,160571.0,162961.0,162130.0,162085.0,162912.0,165075.0,165725.0,164058.0,165145.0,164301.0,163905.0,163996.0,163265.0,163184.0,165428.0,168799.0,172636.0,172155.0,169372.0,168706.0,170781.0,172703.0,173218.0,174821.0,175651.0,175843.0,176050.0,174851.0,173128.0,173787.0,177105.0,179307.0,178513.0,178514.0
394998,23,"Portland, OR",Msa,OR,283661.0,284582.0,282924.0,281880.0,277663.0,273313.0,270858.0,268949.0,265123.0,260598.0,258593.0,256731.0,257748.0,252099.0,249603.0,246002.0,245420.0,245553.0,245126.0,242587.0,243478.0,245712.0,246676.0,247119.0,247595.0,245309.0,244110.0,244514.0,247313.0,249276.0,247761.0,248220.0,248266.0,247188.0,243113.0,239070.0,237709.0,237198.0,235984.0,233392.0,230593.0,228780.0,228238.0,229234.0,228177.0,228360.0,228871.0,231445.0,235022.0,237106.0,239780.0,240033.0,240931.0,241279.0,243856.0,245710.0,248846.0,252254.0,252792.0,254451.0,252716.0,256712.0,256949.0,262089.0,264589.0,268674.0,269804.0,270087.0,269289.0,269673.0,273617.0,275922.0,278139.0,276774.0,278789.0,279935.0,282189.0,284857.0,286609.0,288842.0,290315.0,290598.0,292658.0,292726.0,295893.0,297651.0,301529.0,304491.0,305775.0,305520.0,307503.0,310589.0,316849.0,320060.0,321733.0,324403.0,328803.0,333848.0,336318.0,337434.0,340732.0,344553.0,348019.0,352038.0,354090.0,357494.0,358433.0,362469.0,366022.0,370127.0,372848.0,377342.0,379632.0,383852.0,385747.0,386205.0,386285.0,390119.0,395566.0,398815.0,398448.0,399234.0,400133.0,397708.0,398132.0,399306.0,400731.0,399083.0,399506.0,399523.0,401243.0,400598.0,402359.0,405496.0,407737.0,408164.0,404110.0,409341.0,410334.0,414130.0,416888.0,418089.0,417754.0,419572.0,421308.0,421372.0,422398.0,426019.0
394458,24,"Charlotte, NC",Msa,NC,181091.0,179823.0,177882.0,178039.0,177079.0,175170.0,174143.0,172318.0,172382.0,168813.0,167979.0,166501.0,166582.0,164654.0,163929.0,161054.0,159358.0,158662.0,158286.0,157846.0,156962.0,159876.0,159948.0,160818.0,160236.0,162346.0,163765.0,163704.0,165119.0,167404.0,166653.0,168331.0,165740.0,166108.0,164348.0,163492.0,161429.0,160120.0,159848.0,161302.0,160830.0,159679.0,160570.0,160614.0,163365.0,163470.0,165769.0,166560.0,167592.0,168161.0,168603.0,168017.0,168732.0,169644.0,170806.0,170925.0,172003.0,173475.0,175203.0,177367.0,179696.0,180949.0,182872.0,184422.0,187094.0,187164.0,188770.0,189904.0,191320.0,191433.0,190555.0,190421.0,190439.0,192089.0,192191.0,193701.0,191972.0,194480.0,194548.0,194721.0,194639.0,194779.0,198433.0,200560.0,201951.0,202329.0,202433.0,202455.0,203397.0,202235.0,201693.0,203833.0,204821.0,206191.0,205327.0,205848.0,207840.0,209711.0,212447.0,214925.0,217861.0,220576.0,222798.0,223540.0,223515.0,226576.0,225839.0,228725.0,228936.0,230648.0,231656.0,233143.0,234034.0,234855.0,236271.0,238575.0,242546.0,243162.0,245864.0,243945.0,244961.0,245700.0,247288.0,245719.0,245410.0,247628.0,249898.0,251195.0,251946.0,252015.0,251999.0,252706.0,253886.0,257302.0,260311.0,261644.0,256612.0,261385.0,261203.0,261522.0,261650.0,263308.0,264831.0,267192.0,268234.0,267380.0,266518.0,268288.0
395045,25,"Sacramento, CA",Msa,CA,331213.0,321480.0,314527.0,306586.0,301480.0,294673.0,290591.0,284752.0,279421.0,271423.0,264943.0,259739.0,251723.0,253384.0,251151.0,250555.0,247244.0,247014.0,243202.0,239625.0,237320.0,238637.0,239580.0,240466.0,235470.0,235261.0,235090.0,235688.0,233515.0,231559.0,230942.0,235513.0,235890.0,235494.0,233650.0,231373.0,229665.0,225099.0,223072.0,219959.0,221361.0,220794.0,218293.0,212419.0,209718.0,209933.0,212484.0,211991.0,214217.0,214600.0,215708.0,217187.0,220959.0,225951.0,230604.0,236369.0,242619.0,248656.0,252060.0,258042.0,262620.0,270354.0,278330.0,284797.0,288064.0,289702.0,292225.0,296531.0,297505.0,298275.0,299794.0,303966.0,305903.0,309065.0,309355.0,312746.0,314038.0,316733.0,318436.0,317249.0,320189.0,322805.0,329380.0,328496.0,330842.0,328801.0,330140.0,328812.0,330360.0,331970.0,335049.0,340282.0,343683.0,346818.0,346584.0,349253.0,351479.0,355191.0,358566.0,361627.0,364774.0,366805.0,368182.0,368211.0,369821.0,371460.0,372932.0,375593.0,376914.0,381278.0,383552.0,387552.0,390044.0,393572.0,398831.0,402012.0,403915.0,403258.0,404938.0,407089.0,410244.0,412049.0,412767.0,411796.0,407292.0,413650.0,413651.0,416450.0,414977.0,415977.0,416671.0,417549.0,419740.0,421999.0,423705.0,421812.0,415065.0,423640.0,424758.0,425000.0,429266.0,432967.0,435895.0,438066.0,439015.0,439915.0,442240.0,447844.0
395055,26,"San Antonio, TX",Msa,TX,152295.0,152528.0,153380.0,151528.0,150741.0,149065.0,149936.0,150090.0,149525.0,149154.0,148833.0,150171.0,150727.0,151405.0,150118.0,151336.0,149656.0,150121.0,148160.0,147971.0,148196.0,148588.0,149430.0,148351.0,147951.0,146510.0,147094.0,149116.0,154032.0,156200.0,156704.0,155997.0,156464.0,156713.0,155693.0,154562.0,152833.0,151677.0,150529.0,150664.0,149708.0,151589.0,153297.0,154259.0,154494.0,153732.0,155085.0,156029.0,158391.0,160595.0,161692.0,161066.0,159986.0,159203.0,160156.0,162585.0,163279.0,162989.0,162852.0,163452.0,165041.0,165858.0,168368.0,170702.0,172988.0,172579.0,172288.0,171843.0,173208.0,175292.0,175986.0,176926.0,177397.0,178723.0,178288.0,178032.0,178223.0,181279.0,183143.0,185817.0,186565.0,187595.0,188537.0,190022.0,190536.0,189975.0,191349.0,192229.0,193658.0,192786.0,193149.0,191782.0,191961.0,193897.0,196421.0,198863.0,199164.0,201107.0,200999.0,203415.0,204033.0,206009.0,206469.0,207415.0,207369.0,205916.0,205872.0,205241.0,208479.0,209320.0,211459.0,210058.0,210551.0,211488.0,212764.0,215060.0,218662.0,222112.0,222215.0,221720.0,220824.0,222751.0,223294.0,223988.0,224179.0,224135.0,224244.0,224798.0,225243.0,225844.0,225488.0,227145.0,227313.0,228559.0,229197.0,230268.0,229399.0,232668.0,233931.0,234377.0,234511.0,234842.0,237183.0,238430.0,240312.0,240484.0,241564.0,242857.0
394943,27,"Orlando, FL",Msa,FL,232552.0,230027.0,226750.0,222452.0,218227.0,213051.0,207821.0,203079.0,200215.0,197924.0,195219.0,191032.0,186501.0,179980.0,175394.0,172523.0,169788.0,169994.0,168240.0,167867.0,162934.0,161013.0,157277.0,156234.0,155543.0,156335.0,155873.0,155259.0,154057.0,150962.0,151477.0,148758.0,149550.0,144651.0,144847.0,144167.0,145318.0,143449.0,142103.0,140579.0,140674.0,139612.0,139005.0,139467.0,140740.0,141943.0,141188.0,141738.0,141904.0,145308.0,148147.0,150673.0,151086.0,152868.0,154419.0,157354.0,159846.0,162884.0,167281.0,169102.0,173598.0,174641.0,177837.0,179642.0,182407.0,185968.0,188883.0,191247.0,191520.0,192286.0,193643.0,197052.0,200209.0,201703.0,202177.0,204000.0,206517.0,206601.0,206988.0,206718.0,209810.0,211239.0,212052.0,212632.0,210644.0,212527.0,212169.0,213897.0,214224.0,216849.0,218600.0,221477.0,222575.0,225777.0,225985.0,225990.0,226220.0,228198.0,230789.0,232051.0,233292.0,233306.0,233944.0,234844.0,236814.0,236852.0,238940.0,241476.0,245789.0,245207.0,246385.0,246402.0,247825.0,248981.0,251863.0,253871.0,253733.0,255217.0,257086.0,259875.0,260504.0,262750.0,263392.0,264192.0,264012.0,266249.0,268595.0,271381.0,271563.0,271516.0,269306.0,267071.0,263759.0,264072.0,266216.0,268620.0,269209.0,267983.0,266548.0,265096.0,266476.0,267471.0,269520.0,271006.0,273859.0,274064.0,273261.0,272478.0
394466,28,"Cincinnati, OH",Msa,OH,150120.0,151035.0,151631.0,151903.0,152153.0,151084.0,149291.0,147913.0,147421.0,146602.0,145821.0,145378.0,147490.0,146793.0,145643.0,143339.0,139992.0,139319.0,140096.0,142091.0,142294.0,142713.0,144133.0,145137.0,145462.0,142342.0,140383.0,141798.0,145753.0,149131.0,151435.0,149658.0,149334.0,149235.0,147686.0,146478.0,145343.0,147013.0,149435.0,150455.0,149672.0,147057.0,145230.0,146491.0,146552.0,146793.0,146325.0,145104.0,145412.0,144885.0,146532.0,146508.0,147135.0,146678.0,146755.0,146984.0,148948.0,151609.0,153714.0,155285.0,155717.0,156609.0,156054.0,156490.0,156220.0,156808.0,156719.0,155611.0,154589.0,151380.0,149381.0,149013.0,150564.0,151673.0,151466.0,151306.0,152490.0,153086.0,154028.0,155180.0,155405.0,157044.0,157033.0,158452.0,156624.0,157399.0,157096.0,158348.0,156862.0,158197.0,157989.0,157927.0,158293.0,157567.0,160023.0,159200.0,162361.0,162752.0,164703.0,164775.0,165166.0,164889.0,165980.0,166859.0,167589.0,169708.0,168836.0,168843.0,167591.0,168060.0,169296.0,170865.0,173621.0,175202.0,176301.0,178172.0,179079.0,180291.0,181790.0,184202.0,184626.0,184543.0,182818.0,181758.0,181563.0,184194.0,184739.0,185567.0,187471.0,189416.0,189914.0,189357.0,188367.0,189102.0,191933.0,191392.0,187707.0,192511.0,193337.0,193802.0,194292.0,194450.0,195988.0,197758.0,200854.0,202634.0,203433.0,206472.0
394475,29,"Cleveland, OH",Msa,OH,138270.0,137285.0,137425.0,137977.0,137983.0,137301.0,135560.0,134228.0,133431.0,131754.0,131020.0,129364.0,132075.0,131715.0,131083.0,128066.0,126196.0,125622.0,125524.0,125673.0,125148.0,126399.0,127355.0,129818.0,126646.0,127171.0,125332.0,126916.0,127536.0,127774.0,129742.0,130205.0,131534.0,131793.0,130129.0,128564.0,126625.0,126079.0,126478.0,126681.0,127404.0,128228.0,128582.0,129705.0,128262.0,127474.0,127019.0,125682.0,129370.0,127997.0,129828.0,128111.0,130159.0,130135.0,130204.0,129608.0,131455.0,131031.0,134213.0,135347.0,135571.0,136415.0,136195.0,137546.0,134252.0,134814.0,132759.0,131673.0,128116.0,128066.0,125797.0,126848.0,127026.0,128128.0,127992.0,127577.0,130135.0,128641.0,130062.0,130279.0,132883.0,132993.0,132061.0,132813.0,132036.0,133586.0,133024.0,135784.0,135368.0,135989.0,135220.0,135263.0,136405.0,137371.0,138226.0,136533.0,136853.0,137417.0,139490.0,138705.0,138720.0,139951.0,140841.0,142657.0,141856.0,142074.0,144241.0,144997.0,145929.0,144793.0,145995.0,147819.0,148500.0,148971.0,150236.0,151667.0,152513.0,150987.0,149927.0,149999.0,151263.0,151385.0,150776.0,149017.0,148939.0,150491.0,151907.0,152731.0,153432.0,155951.0,156159.0,156248.0,154616.0,156841.0,158757.0,160552.0,158838.0,160995.0,160715.0,160663.0,161546.0,161998.0,163607.0,165092.0,167198.0,167311.0,167519.0,168357.0
394735,30,"Kansas City, MO",Msa,MO,154387.0,152838.0,153156.0,151575.0,150328.0,149574.0,149814.0,147965.0,146131.0,145073.0,146049.0,146312.0,145749.0,146325.0,144646.0,145891.0,146877.0,147584.0,147336.0,148259.0,149943.0,149824.0,147805.0,147437.0,147870.0,149569.0,149931.0,149292.0,148639.0,147854.0,145599.0,146111.0,146060.0,146914.0,145962.0,144103.0,140862.0,137461.0,136952.0,138096.0,138456.0,137466.0,138818.0,140096.0,139247.0,139346.0,141581.0,143784.0,145561.0,146391.0,147090.0,145831.0,146909.0,150004.0,151627.0,150576.0,151255.0,150740.0,151452.0,151630.0,153203.0,155493.0,157286.0,159840.0,160019.0,159580.0,160212.0,162678.0,163622.0,165771.0,164515.0,163674.0,162038.0,162460.0,163638.0,165034.0,166753.0,168101.0,167705.0,168712.0,169795.0,170355.0,170860.0,172437.0,175189.0,176415.0,175927.0,174703.0,174478.0,174634.0,175917.0,176169.0,177611.0,178243.0,179024.0,179195.0,180294.0,182614.0,185230.0,187588.0,188564.0,189777.0,191884.0,192374.0,192803.0,191326.0,194711.0,195283.0,196661.0,195693.0,198155.0,199705.0,202166.0,203710.0,203413.0,203851.0,204897.0,209467.0,211083.0,213140.0,213172.0,213123.0,211226.0,210686.0,209766.0,211322.0,213897.0,216746.0,217721.0,217357.0,216492.0,218066.0,218884.0,221820.0,224492.0,223566.0,221986.0,226728.0,227051.0,227228.0,228701.0,230011.0,232157.0,232788.0,234731.0,235509.0,236698.0,240153.0
394775,31,"Las Vegas, NV",Msa,NV,268176.0,263182.0,258965.0,255634.0,251464.0,246714.0,241727.0,236598.0,231307.0,226518.0,220239.0,214185.0,208082.0,203722.0,197491.0,190856.0,184197.0,179043.0,174252.0,169968.0,166226.0,162751.0,161044.0,160487.0,160896.0,157358.0,155445.0,152018.0,151786.0,150555.0,150258.0,149979.0,150070.0,149666.0,148540.0,145466.0,144583.0,143470.0,142374.0,143098.0,141885.0,141719.0,140774.0,140228.0,139375.0,137238.0,137909.0,138469.0,139986.0,141492.0,143802.0,145283.0,146382.0,148143.0,150293.0,153625.0,157130.0,163084.0,166442.0,171738.0,175833.0,181144.0,183904.0,186698.0,191102.0,194677.0,197407.0,198299.0,199553.0,200916.0,202566.0,204035.0,203965.0,204060.0,204925.0,206884.0,209194.0,211441.0,212890.0,214173.0,216411.0,218610.0,220151.0,220516.0,221524.0,222732.0,225452.0,228247.0,230034.0,230445.0,232392.0,235777.0,236188.0,233834.0,232469.0,232353.0,234523.0,235254.0,236039.0,234658.0,234073.0,234511.0,236205.0,237474.0,239978.0,246741.0,252728.0,258487.0,259207.0,261405.0,263173.0,267468.0,270255.0,273314.0,274743.0,276272.0,279133.0,279916.0,282118.0,283180.0,289602.0,295307.0,299298.0,299350.0,298841.0,300730.0,302674.0,306327.0,309788.0,313552.0,313883.0,313938.0,313013.0,312711.0,311129.0,309368.0,311094.0,314094.0,314819.0,314215.0,313041.0,311823.0,312548.0,313922.0,314323.0,314201.0,315752.0,318682.0
394492,32,"Columbus, OH",Msa,OH,154531.0,156623.0,157096.0,155998.0,155704.0,154944.0,154345.0,152883.0,152893.0,152840.0,151123.0,150827.0,151982.0,150600.0,149353.0,149456.0,148598.0,149707.0,151569.0,154599.0,151841.0,152190.0,154965.0,158369.0,159797.0,156528.0,156349.0,159170.0,161577.0,161789.0,159457.0,156810.0,161725.0,161354.0,161589.0,156293.0,157727.0,157992.0,159096.0,156149.0,153911.0,152178.0,153193.0,155212.0,153654.0,152988.0,150116.0,151008.0,151820.0,152802.0,153120.0,153127.0,154003.0,153893.0,153314.0,152646.0,153964.0,155142.0,155565.0,156001.0,155840.0,156906.0,157955.0,161721.0,163464.0,164855.0,164433.0,164560.0,163004.0,162254.0,162314.0,163046.0,163301.0,163125.0,163485.0,162639.0,162519.0,162775.0,164127.0,164465.0,166524.0,166864.0,169161.0,169640.0,170550.0,173052.0,174425.0,175495.0,175560.0,175768.0,177181.0,178512.0,177724.0,177674.0,176083.0,177849.0,179222.0,178365.0,176550.0,176108.0,178760.0,182622.0,182721.0,183777.0,183022.0,184065.0,183705.0,184738.0,185900.0,188488.0,190671.0,193058.0,193507.0,192967.0,194975.0,196396.0,202008.0,205855.0,209555.0,207955.0,204544.0,203114.0,205833.0,207016.0,207918.0,212119.0,216329.0,217394.0,219447.0,216778.0,218581.0,217015.0,221832.0,222102.0,224241.0,219434.0,213280.0,219259.0,216959.0,217180.0,215532.0,217846.0,217004.0,220603.0,220088.0,221734.0,220090.0,224280.0
